,score_S,score_G2M,Cell Type,Predicted Cell Type for Custom Sparse Model,Predicted Cell Type for Custom Sparse Model (GBM data),Predicted Cell Type,Predicted Cell Type for Custom Sparse Model (GBM data) 
4522,-0.192635419795745,-0.0928850703464139,Malignant,Malignant,Malignant,Malignant,Malignant
4523,-0.062095116539147,-0.109372770549064,Malignant,Malignant,Malignant,Malignant,Malignant
4524,-0.180411238331558,0.421922725903415,Malignant,Malignant,Malignant,Malignant,Malignant
4525,-0.0891698175007088,-0.0554237195950854,Malignant,Malignant,Malignant,Malignant,Malignant
4526,0.370896574186441,-0.0763042819670092,Malignant,Malignant,Malignant,Malignant,Malignant
4527,-0.177484280453392,-0.0580619748133787,Malignant,Malignant,Malignant,Malignant,Malignant
4528,-0.0941414975806919,-0.141172138122603,Malignant,Malignant,Malignant,Malignant,Malignant
4529,0.383629303349241,-0.0320476607126109,Malignant,Malignant,Malignant,Malignant,Malignant
4530,-0.090199194369985,-0.207469972895437,Malignant,Malignant,Malignant,Malignant,Malignant
4531,0.443963700105727,0.338191162265565,Malignant,Malignant,Malignant,Malignant,Malignant
4532,-0.0802162346728311,-0.171752455698539,Malignant,Malignant,Malignant,Malignant,Malignant
4533,0.662402303903482,0.0246882880016733,Malignant,Malignant,Malignant,Malignant,Malignant
4534,0.0205881283020304,-0.100847804953757,Malignant,Malignant,Malignant,Malignant,Malignant
4535,-0.153952227610907,-0.143728983063839,Malignant,Malignant,Malignant,Malignant,Malignant
4536,-0.168000458801063,-0.0790647367939001,Malignant,Malignant,Malignant,Malignant,Malignant
4537,-0.0823475179645825,-0.0170961476902503,Malignant,Malignant,Malignant,Malignant,Malignant
4538,0.600361070701249,0.565341678755919,Malignant,Malignant,Malignant,Malignant,Malignant
4539,-0.177857843742176,-0.155728545136752,Malignant,Malignant,Malignant,Malignant,Malignant
4540,0.459025452177879,0.615442601669412,Malignant,Malignant,Malignant,Malignant,Malignant
4541,0.587050354133433,0.456888363723297,Malignant,Malignant,Malignant,Malignant,Malignant
4542,0.668119334361087,0.257848029336698,Malignant,Malignant,Malignant,Malignant,Malignant
4543,-0.0227380754286681,-0.1098154294925,Malignant,Malignant,Malignant,Malignant,Malignant
4544,-0.167107718743573,-0.227296937237824,Malignant,Malignant,Malignant,Malignant,Malignant
4545,-0.22814026102014,-0.14516342962029,Malignant,Malignant,Malignant,Malignant,Malignant
4546,-0.120298014915876,0.107177224914754,Malignant,Malignant,Malignant,Malignant,Malignant
4547,-0.154360260300046,-0.175104105706298,Malignant,Malignant,Malignant,Malignant,Malignant
4548,-0.18926336320366,-0.225409113775729,Malignant,Malignant,Malignant,Malignant,Malignant
4549,-0.214816417445929,-0.13311160003881,Malignant,Malignant,Malignant,Malignant,Malignant
4550,-0.132153538682796,-0.0159814421349716,Malignant,Malignant,Malignant,Malignant,Malignant
4551,-0.143352639442862,-0.073097369639923,Malignant,Malignant,Malignant,Malignant,Malignant
4552,-0.175391899210766,-0.2019467558592,Malignant,Malignant,Malignant,Malignant,Malignant
4553,-0.0447427898569886,-0.15620680883936,Malignant,Malignant,Malignant,Malignant,Malignant
4554,0.65825935364622,0.125008200995744,Malignant,Malignant,Malignant,Malignant,Malignant
4555,0.308790550315966,0.0551939613303033,Malignant,Malignant,Malignant,Malignant,Malignant
4556,0.500237581016056,0.139926023836327,Malignant,Malignant,Malignant,Malignant,Malignant
4557,-0.194280265777031,0.0019414705782818,Malignant,Malignant,Malignant,Malignant,Malignant
4558,-0.0358811064747449,-0.105464868140235,Malignant,Malignant,Malignant,Malignant,Malignant
4559,0.368233473978472,0.632864500872467,Malignant,Malignant,Malignant,Malignant,Malignant
4560,-0.0345377837492588,0.0046312273362562,Malignant,Malignant,Malignant,Malignant,Malignant
4561,-0.175976320918056,-0.0740310810877071,Malignant,Malignant,Malignant,Malignant,Malignant
4562,-0.142540470402173,-0.132730490894036,Malignant,Malignant,Malignant,Malignant,Malignant
4563,-0.113598761264675,0.121138724529874,Malignant,Malignant,Malignant,Malignant,Malignant
4564,0.275376918647848,0.892094070013791,Malignant,Malignant,Malignant,Malignant,Malignant
4565,0.32047642554842,-0.0043935887926583,Malignant,Malignant,Malignant,Malignant,Malignant
4566,-0.252415254849713,-0.111307832498323,Malignant,Malignant,Malignant,Malignant,Malignant
4567,-0.193951577698481,-0.149244986116804,Malignant,Malignant,Malignant,Malignant,Malignant
4568,-0.235513404055383,0.0322274762800094,Malignant,Malignant,Malignant,Malignant,Malignant
4569,-0.0784431823397758,-0.163136349414783,Malignant,Malignant,Malignant,Malignant,Malignant
4570,-0.268196837341655,-0.125998085095626,Malignant,Malignant,Malignant,Malignant,Malignant
4571,-0.121677989860024,-0.0843110804609695,Malignant,Malignant,Malignant,Malignant,Malignant
4572,0.082746977021162,-0.141584826546444,Malignant,Malignant,Malignant,Malignant,Malignant
4573,-0.202708657605642,-0.101681893725977,Malignant,Malignant,Malignant,Malignant,Malignant
4574,0.629967372294017,0.428790443694745,Malignant,Malignant,Malignant,Malignant,Malignant
4575,-0.225311527809683,-0.154003617828495,Malignant,Malignant,Malignant,Malignant,Malignant
4576,-0.20843504303351,-0.177457436397082,Malignant,Malignant,Malignant,Malignant,Malignant
4577,-0.101105741067413,-0.0721545912214934,Malignant,Malignant,Malignant,Malignant,Malignant
4578,-0.187100633281257,-0.166822641653396,Malignant,Malignant,Malignant,Malignant,Malignant
4579,-0.115310104782354,-0.118140344879736,Malignant,Malignant,Malignant,Malignant,Malignant
4580,0.573340293483987,0.27355559581092,Malignant,Malignant,Malignant,Malignant,Malignant
4581,0.545717069666593,0.622860859074099,Malignant,Malignant,Malignant,Malignant,Malignant
4582,0.217824080074734,0.604958894336696,Malignant,Malignant,Malignant,Malignant,Malignant
4583,-0.150760245262274,-0.134327855019643,Malignant,Malignant,Malignant,Malignant,Malignant
4584,-0.0446104837899133,-0.0889736950876924,Malignant,Malignant,Malignant,Malignant,Malignant
4585,-0.206452733908267,-0.0421939391723729,Malignant,Malignant,Malignant,Malignant,Malignant
4586,-0.287944669250504,-0.17179609055423,Malignant,Malignant,Malignant,Malignant,Malignant
4587,-0.146974731445244,-0.179250057083774,Malignant,Malignant,Malignant,Malignant,Malignant
4588,-0.169973906007023,-0.161090889126584,Malignant,Malignant,Malignant,Malignant,Malignant
4589,-0.0639584049925745,-0.168307550245126,Malignant,Malignant,Malignant,Malignant,Malignant
4590,0.567703676373355,0.489953256546143,Malignant,Malignant,Malignant,Malignant,Malignant
4591,-0.212102828447873,-0.114081117898516,Malignant,Malignant,Malignant,Malignant,Malignant
4592,0.706339349142065,0.339734512676108,Malignant,Malignant,Malignant,Malignant,Malignant
4593,0.380942029995686,0.543238567192414,Malignant,Malignant,Malignant,Malignant,Malignant
4594,0.66740456722926,0.363416828090678,Malignant,Malignant,Malignant,Malignant,Malignant
4595,-0.178478276012939,0.0667335631925282,Malignant,Malignant,Malignant,Malignant,Malignant
4596,0.732004384899004,0.226094286910578,Malignant,Malignant,Malignant,Malignant,Malignant
4597,0.429797760954884,0.255699739008575,Malignant,Malignant,Malignant,Malignant,Malignant
4598,0.589651857078477,0.343914347413286,Malignant,Malignant,Malignant,Malignant,Malignant
4599,-0.0330551472382958,-0.0461270604808464,Malignant,Malignant,Malignant,Malignant,Malignant
4600,-0.0914128056519913,-0.148623485222537,Malignant,Malignant,Malignant,Malignant,Malignant
4601,0.118090916644876,0.0381996739940741,Malignant,Malignant,Malignant,Malignant,Malignant
4602,0.626027371219814,0.363428207613607,Malignant,Malignant,Malignant,Malignant,Malignant
4603,0.483413335681007,0.120217336272691,Malignant,Malignant,Malignant,Malignant,Malignant
4604,0.406455719164907,0.633269166041417,Malignant,Malignant,Malignant,Malignant,Malignant
4605,-0.158698899139931,-0.177156215103561,Malignant,Malignant,Malignant,Malignant,Malignant
4606,0.485596346250997,0.742995310401344,Malignant,Malignant,Malignant,Malignant,Malignant
4607,0.418870366071351,0.0132074434149007,Malignant,Malignant,Malignant,Malignant,Malignant
4608,-0.0908427781551709,-0.159783739452302,Malignant,Malignant,Malignant,Malignant,Malignant
4609,0.410699199464153,0.835132277398376,Malignant,Malignant,Malignant,Malignant,Malignant
4610,0.0566730420439788,-0.151895829703995,Malignant,Malignant,Malignant,Malignant,Malignant
4611,-0.0842068008555357,-0.111808620559035,Malignant,Malignant,Malignant,Malignant,Malignant
4612,-0.0807266686833021,-0.0751881393398019,Malignant,Malignant,Malignant,Malignant,Malignant
4613,-0.0796477724747535,-0.0670001825084858,Malignant,Malignant,Malignant,Malignant,Malignant
4614,-0.0533804082780641,-0.13233704863956,Malignant,Malignant,Malignant,Malignant,Malignant
4615,0.0656838386836533,-0.116132205194309,Malignant,Malignant,Malignant,Malignant,Malignant
4616,-0.055734705157463,-0.129180653282333,Malignant,Malignant,Malignant,Malignant,Malignant
4617,-0.0535996963365438,0.823912995691811,Malignant,Malignant,Malignant,Malignant,Malignant
4618,0.670920612048733,0.46949446682418,Malignant,Malignant,Malignant,Malignant,Malignant
4619,-0.140865194753689,-0.0377236856324724,Malignant,Malignant,Malignant,Malignant,Malignant
4620,-0.115348151385549,-0.0215100741287907,Malignant,Malignant,Malignant,Malignant,Malignant
4621,-0.0835123418946077,-0.010731404796365,Malignant,Malignant,Malignant,Malignant,Malignant
4622,-0.133441891967988,-0.196603039099233,Malignant,Malignant,Malignant,Malignant,Malignant
4623,-0.049200070258422,-0.145841103102964,Malignant,Malignant,Malignant,Malignant,Malignant
4624,-0.245375396311048,-0.0833465034990768,Malignant,Malignant,Malignant,Malignant,Malignant
4625,-0.204837422038385,-0.0741189914736239,Malignant,Malignant,Malignant,Malignant,Malignant
4626,0.559316488760923,0.489673863264827,Malignant,Malignant,Malignant,Malignant,Malignant
4627,0.653744780647322,0.358690877774548,Malignant,Malignant,Malignant,Malignant,Malignant
4628,0.169562648341762,-0.0608680748145475,Malignant,Malignant,Malignant,Malignant,Malignant
4629,0.0497676516368693,-0.0694860350282073,Malignant,Malignant,Malignant,Malignant,Malignant
4630,-0.207538984637502,-0.0579387551286731,Malignant,Malignant,Malignant,Malignant,Malignant
4631,-0.144644103121876,0.0151581581497051,Malignant,Malignant,Malignant,Malignant,Malignant
4632,0.258232998415833,-0.0202908736183621,Malignant,Malignant,Malignant,Malignant,Malignant
4633,0.300987074921014,0.0280349192662612,Malignant,Malignant,Malignant,Malignant,Malignant
4634,0.0321645886442634,0.36640471305984,Malignant,Malignant,Malignant,Malignant,Malignant
4635,0.643468849329273,0.577431790035878,Malignant,Malignant,Malignant,Malignant,Malignant
4636,-0.0938131679882153,-0.0458414960929867,Malignant,Malignant,Malignant,Malignant,Malignant
4637,-0.127761044834992,-0.140241720511396,Malignant,Malignant,Malignant,Malignant,Malignant
4638,-0.0824225383404892,-0.124366605217886,Malignant,Malignant,Malignant,Malignant,Malignant
4639,0.684361909445384,0.111619602313893,Malignant,Malignant,Malignant,Malignant,Malignant
4640,-0.190672272790005,-0.0519349941675818,Malignant,Malignant,Malignant,Malignant,Malignant
4641,-0.197825449098922,-0.0654194589988766,Malignant,Malignant,Malignant,Malignant,Malignant
4642,-0.120885690679692,-0.156572455148163,Malignant,Malignant,Malignant,Malignant,Malignant
4643,-0.12688631763249,-0.166583249997018,Malignant,Malignant,Malignant,Malignant,Malignant
4644,0.319413971005998,0.892564890091758,Malignant,Malignant,Malignant,Malignant,Malignant
4645,0.0522140453744112,0.169907661735162,Malignant,Malignant,Malignant,Malignant,Malignant
4646,-0.251787490396933,-0.144002015700206,Malignant,Malignant,Malignant,Malignant,Malignant
4647,0.637018998738495,0.460833203988811,Malignant,Malignant,Malignant,Malignant,Malignant
4648,0.535094639074631,0.366765914931974,Malignant,Malignant,Malignant,Malignant,Malignant
4649,-0.298926965043862,-0.109338036078633,Malignant,Malignant,Malignant,Malignant,Malignant
4650,0.66097391695453,0.360969469535139,Malignant,Malignant,Malignant,Malignant,Malignant
4651,-0.173954202731172,-0.164235634917022,Malignant,Malignant,Malignant,Malignant,Malignant
4652,0.567727127524392,0.306100440694282,Malignant,Malignant,Malignant,Malignant,Malignant
4653,0.323528847803784,0.752000202245307,Malignant,Malignant,Malignant,Malignant,Malignant
4654,-0.12426860952535,0.625431263953602,Malignant,Malignant,Malignant,Malignant,Malignant
4655,-0.0152976989231194,-0.0472299692800561,Malignant,Malignant,Malignant,Malignant,Malignant
4656,0.643320235162506,0.206368761098468,Malignant,Malignant,Malignant,Malignant,Malignant
4657,0.541501895266287,0.198067906205712,Malignant,Malignant,Malignant,Malignant,Malignant
4658,0.166904773808778,-0.131500380315363,Malignant,Malignant,Malignant,Malignant,Malignant
4659,0.600217119839576,0.63089049031852,Malignant,Malignant,Malignant,Malignant,Malignant
4660,0.557887447225719,0.594601898468115,Malignant,Malignant,Malignant,Malignant,Malignant
4661,-0.0566970435035099,-0.0975224533963117,Malignant,Malignant,Malignant,Malignant,Malignant
4662,-0.129458739564082,-0.0906046244753584,Malignant,Malignant,Malignant,Malignant,Malignant
4663,-0.20960050809673,-0.126714014275564,Malignant,Malignant,Malignant,Malignant,Malignant
4664,-0.203097645540225,-0.112027612626321,Malignant,Malignant,Malignant,Malignant,Malignant
4665,0.611829007492129,0.398353037409809,Malignant,Malignant,Malignant,Malignant,Malignant
4666,-0.21953847690428,-0.0640234497131752,Malignant,Malignant,Malignant,Malignant,Malignant
4667,-0.196752828911078,-0.186723397528864,Malignant,Malignant,Malignant,Malignant,Malignant
4668,0.553939848130208,0.153005506468357,Malignant,Malignant,Malignant,Malignant,Malignant
4669,-0.117273980984334,-0.081454828825796,Malignant,Malignant,Malignant,Malignant,Malignant
4670,-0.0995154442924366,-0.115676013351323,Malignant,Malignant,Malignant,Malignant,Malignant
4671,0.533995515098066,0.582393114998556,Malignant,Malignant,Malignant,Malignant,Malignant
4672,0.126463667934374,0.325439663813393,Malignant,Malignant,Malignant,Malignant,Malignant
4673,0.644857740646199,0.574033448562111,Malignant,Malignant,Malignant,Malignant,Malignant
4674,-0.124890818918,-0.109441771946368,Malignant,Malignant,Malignant,Malignant,Malignant
4675,-0.261822212620303,-0.194867209498723,Malignant,Malignant,Malignant,Malignant,Malignant
4676,0.512446013833777,0.472273985290408,Malignant,Malignant,Malignant,Malignant,Malignant
4677,0.278754185994832,-0.188690284014269,Malignant,Malignant,Malignant,Malignant,Malignant
4678,0.366769187078258,0.825208840051007,Malignant,Malignant,Malignant,Malignant,Malignant
4679,-0.188157343855198,-0.18640246953722,Malignant,Malignant,Malignant,Malignant,Malignant
4680,-0.199254713373285,-0.0932786162044681,Malignant,Malignant,Malignant,Malignant,Malignant
4681,0.0636694825753298,-0.129159558187309,Malignant,Malignant,Malignant,Malignant,Malignant
4682,-0.0640354181761719,-0.201887994564938,Malignant,Malignant,Malignant,Malignant,Malignant
4683,-0.165229484715725,-0.0911176763955731,Malignant,Malignant,Malignant,Malignant,Malignant
4684,-0.147173819000965,-0.132070794641031,Malignant,Malignant,Malignant,Malignant,Malignant
4685,0.15132933334446,-0.0094864769210428,Malignant,Malignant,Malignant,Malignant,Malignant
4686,-0.108950031271715,-0.121380887812471,Malignant,Malignant,Malignant,Malignant,Malignant
4687,-0.156581080095707,-0.160266756362486,Malignant,Malignant,Malignant,Malignant,Malignant
4688,0.65481619984292,0.584501441544998,Malignant,Malignant,Malignant,Malignant,Malignant
4689,0.531329277451605,0.28682264625631,Malignant,Malignant,Malignant,Malignant,Malignant
4690,0.691810866648969,0.445658656650261,Malignant,Malignant,Malignant,Malignant,Malignant
4691,-0.206907804938833,-0.0795557253045684,Malignant,Malignant,Malignant,Malignant,Malignant
4692,-0.12290790057966,-0.110160529781082,Malignant,Malignant,Malignant,Malignant,Malignant
4693,-0.184900265904389,-0.0414681505246679,Malignant,Malignant,Malignant,Malignant,Malignant
4694,-0.235497402380736,-0.0848795966578772,Malignant,Malignant,Malignant,Malignant,Malignant
4695,-0.175148895375001,-0.127038519666692,Malignant,Malignant,Malignant,Malignant,Malignant
4696,0.488566471941808,0.0099275824779495,Malignant,Malignant,Malignant,Malignant,Malignant
4697,0.141884822375851,-0.114458903529539,Malignant,Malignant,Malignant,Malignant,Malignant
4698,-0.228488627077359,-0.15263474934138,Malignant,Malignant,Malignant,Malignant,Malignant
4699,0.52235895099307,0.327249924032194,Malignant,Malignant,Malignant,Malignant,Malignant
4700,0.200007071309477,-0.0365619631447588,Malignant,Malignant,Malignant,Malignant,Malignant
4701,0.0175977520655344,0.326024623199668,Malignant,Malignant,Malignant,Malignant,Malignant
4702,-0.230594370199485,-0.0836278198316687,Malignant,Malignant,Malignant,Malignant,Malignant
4703,-0.125014246452002,-0.0641252516404181,Malignant,Malignant,Malignant,Malignant,Malignant
4704,-0.0429389348758394,-0.0332430551140495,Malignant,Malignant,Malignant,Malignant,Malignant
4705,-0.217194852615478,-0.0796883196336547,Malignant,Malignant,Malignant,Malignant,Malignant
